"league = World: FIFA World Cup","league = Europe: Euro","league = South America: Copa America","team_1","team_2","avgRat_team1","avgRat_team2","avgAge_team1","avgAge_team2","team1_Population","team1_GDP","team1_avg_years_of_schooling","team2_Population","team2_GDP","team2_avg_years_of_schooling","result"
1.0,0.0,0.0,21.0,188.0,-0.27494254254327566,-0.27198344384234885,-2.570428965794056E-4,-4.6234579383964156E-4,-3.624589816158834E-4,4.190829200967229E-4,0.0010816793477914782,-0.27166871531197123,1.4592026744822828,0.8303948619594377,"Draw"
1.0,0.0,0.0,143.0,116.0,-0.27494254254327566,-0.27198344384234885,-2.570428965794056E-4,-4.6234579383964156E-4,-0.3402190827892785,0.02337269628982799,-1.2458020414558642,0.06712632159995185,-0.5645145222462238,0.06073252733912798,"Team2_Win"
1.0,0.0,0.0,108.0,109.0,-0.27494254254327566,-0.27198344384234885,-2.570428965794056E-4,-4.6234579383964156E-4,0.8356964145683624,-0.7550554045172213,-1.1357026422447278,-0.2895581848907203,-0.8233301819764649,-1.8891924915902858,"Team1_Win"
1.0,0.0,0.0,112.0,148.0,-0.27494254254327566,-0.27198344384234885,-2.570428965794056E-4,-4.6234579383964156E-4,-0.2649868482374234,-0.6679213757617747,-0.9490123566258444,-2.80883403902457E-4,6.866812224166472E-4,0.0011162072773137025,"Team1_Win"
1.0,0.0,0.0,140.0,152.0,-0.27494254254327566,-0.27198344384234885,-2.570428965794056E-4,-4.6234579383964156E-4,-0.33211297900307185,-0.6669481440521584,-0.9575604466267091,-0.2377537684907226,-0.8259672034316436,-0.5372490293148773,"Team1_Win"
1.0,0.0,0.0,14.0,178.0,-0.27494254254327566,-0.27198344384234885,-2.570428965794056E-4,-4.6234579383964156E-4,-0.29961394843982536,-0.829870410841496,-1.7419331851060467,-2.80883403902457E-4,6.866812224166472E-4,0.0011162072773137025,"Team1_Win"
1.0,0.0,0.0,15.0,62.0,-0.27494254254327566,-0.27198344384234885,-2.570428965794056E-4,-4.6234579383964156E-4,-0.2885436411293481,2.423137170529907,1.272123349198819,-0.3209443541250906,-0.1118401198796447,1.130750894981997,"Team1_Win"
1.0,0.0,0.0,145.0,147.0,-0.27494254254327566,-0.27198344384234885,-2.570428965794056E-4,-4.6234579383964156E-4,-0.31855594159850154,-0.8333157664446683,-1.7518489695070496,-0.06116170525202137,-0.6223584235838374,-0.5635301822043512,"Draw"
1.0,0.0,0.0,113.0,150.0,-0.27494254254327566,-0.27198344384234885,-2.570428965794056E-4,-4.6234579383964156E-4,-0.25572362289685385,-0.7907592991760355,-2.4654435227792284,-2.80883403902457E-4,6.866812224166472E-4,0.0011162072773137025,"Draw"
1.0,0.0,0.0,2.0,23.0,-0.27494254254327566,-0.27198344384234885,-2.570428965794056E-4,-4.6234579383964156E-4,0.132143463091958,1.2416966721353413,1.272123349198819,-0.2118768430140578,-0.4667533108272855,0.7621321271815829,"Team1_Win"
1.0,0.0,0.0,25.0,32.0,-0.27494254254327566,-0.27198344384234885,-2.570428965794056E-4,-4.6234579383964156E-4,-0.3180544507964986,-0.7065990980641653,1.087484605180143,-0.3296453963430999,0.727025967430533,0.7655452639204755,"Draw"
1.0,0.0,0.0,50.0,39.0,-0.27494254254327566,-0.27198344384234885,-2.570428965794056E-4,-4.6234579383964156E-4,-3.624589816158834E-4,4.190829200967229E-4,0.0010816793477914782,-0.3381223385965973,5.519181676237498,0.9191364171706484,"Team1_Win"
1.0,0.0,0.0,13.0,40.0,-0.27494254254327566,-0.27198344384234885,-2.570428965794056E-4,-4.6234579383964156E-4,0.011366795839878959,-0.6738304196731165,0.8036880171514376,-0.3038428634252445,-0.11209955648135833,0.5948884269758392,"Draw"
1.0,0.0,0.0,28.0,27.0,-0.27494254254327566,-0.27198344384234885,-2.570428965794056E-4,-4.6234579383964156E-4,-0.26997512897717585,-0.15674114758477306,0.8481380851559338,-0.3147690980726104,-0.6478841220024493,0.08189397512026267,"Team1_Win"
1.0,0.0,0.0,43.0,28.0,-0.27494254254327566,-0.27198344384234885,-2.570428965794056E-4,-4.6234579383964156E-4,0.20604217424140506,-0.37626519715257034,-0.9209746214230085,-2.80883403902457E-4,6.866812224166472E-4,0.0011162072773137025,"Team1_Win"
1.0,0.0,0.0,53.0,45.0,-0.27494254254327566,-0.27198344384234885,-2.570428965794056E-4,-4.6234579383964156E-4,-0.3052754379760648,1.9878866803771498,1.2960580012012402,-2.80883403902457E-4,6.866812224166472E-4,0.0011162072773137025,"Team1_Win"
1.0,0.0,0.0,171.0,154.0,-0.27494254254327566,-0.27198344384234885,-2.570428965794056E-4,-4.6234579383964156E-4,-0.09887812958539555,-0.7834254141820711,-2.0650509871387293,-2.80883403902457E-4,6.866812224166472E-4,0.0011162072773137025,"Team1_Win"
1.0,0.0,0.0,147.0,181.0,-0.27494254254327566,-0.27198344384234885,-2.570428965794056E-4,-4.6234579383964156E-4,-0.23492057082234016,-0.8235983022080033,-2.6415341767970397,-0.2493961157255414,-0.8000590330127288,-2.5011679088737515,"Team1_Win"
1.0,0.0,0.0,42.0,20.0,-0.27494254254327566,-0.27198344384234885,-2.570428965794056E-4,-4.6234579383964156E-4,-0.2763332931832156,1.6270080567395604,1.0190998851732262,-0.2537307654596125,0.26402325970612867,-0.4283699673441994,"Draw"
1.0,0.0,0.0,39.0,9.0,-0.27494254254327566,-0.27198344384234885,-2.570428965794056E-4,-4.6234579383964156E-4,-0.2897485022591441,-0.5322599992228306,0.5130529571220405,0.13337803597334608,0.972857814182647,0.20920397548096167,"Draw"
1.0,0.0,0.0,5.0,38.0,-0.27494254254327566,-0.27198344384234885,-2.570428965794056E-4,-4.6234579383964156E-4,-0.29085413249467434,-0.5397852633294902,0.3933796971099359,-0.3127567697329391,-0.17929192759296295,1.113685211287534,"Team1_Win"
1.0,0.0,0.0,33.0,36.0,-0.27494254254327566,-0.27198344384234885,-2.570428965794056E-4,-4.6234579383964156E-4,-0.3441519740312002,4.466042011697901,1.0703884251784141,-0.27979043229516387,0.495531671394633,1.1546428521542462,"Team2_Win"
1.0,0.0,0.0,141.0,143.0,-0.27494254254327566,-0.27198344384234885,-2.570428965794056E-4,-4.6234579383964156E-4,-0.1022201251256666,-0.7258374620440463,-1.7197081511037988,-0.3124752312705625,-0.7702029704227141,-1.834582303768002,"Team1_Win"
1.0,0.0,0.0,48.0,54.0,-0.27494254254327566,-0.27198344384234885,-2.570428965794056E-4,-4.6234579383964156E-4,-3.624589816158834E-4,4.190829200967229E-4,0.0010816793477914782,-0.2952653596910538,-0.010519687956853034,0.9532677845595756,"Team2_Win"
1.0,0.0,0.0,55.0,44.0,-0.27494254254327566,-0.27198344384234885,-2.570428965794056E-4,-4.6234579383964156E-4,-0.26189953626358575,0.5657507454345226,0.3489296291054396,-0.31539850756031246,-0.7480318692975871,0.7996766313094033,"Team1_Win"
1.0,0.0,0.0,1.0,49.0,-0.27494254254327566,-0.27198344384234885,-2.570428965794056E-4,-4.6234579383964156E-4,-0.05180254282579255,-0.2352073453467289,1.0532922451766846,-0.25512281095366074,0.16899436434293516,1.0761407071597135,"Team1_Win"
1.0,0.0,0.0,30.0,14.0,-0.27494254254327566,-0.27198344384234885,-2.570428965794056E-4,-4.6234579383964156E-4,-0.1884179211086115,-0.39250953372258435,0.5438260811251531,0.17791223986827046,1.1754174436749805,0.5505176493702342,"Draw"
1.0,0.0,0.0,0.0,63.0,-0.27494254254327566,-0.27198344384234885,-2.570428965794056E-4,-4.6234579383964156E-4,0.28984952710992956,1.1614228462198593,1.5969507692316744,0.8063727332318474,-0.3259577054589421,1.1341640317208899,"Team1_Win"
1.0,0.0,0.0,47.0,25.0,-0.27494254254327566,-0.27198344384234885,-2.570428965794056E-4,-4.6234579383964156E-4,-0.22020506807125756,1.7033135572675726,0.9643921091676927,-0.3358606235591319,1.6818070066004513,0.5573439228480195,"Team1_Win"
1.0,0.0,0.0,54.0,58.0,-0.27494254254327566,-0.27198344384234885,-2.570428965794056E-4,-4.6234579383964156E-4,-0.3322468610925877,0.3655380048925651,0.9643921091676927,-2.80883403902457E-4,6.866812224166472E-4,0.0011162072773137025,"Team1_Win"
1.0,0.0,0.0,20.0,12.0,-0.27494254254327566,-0.27198344384234885,-2.570428965794056E-4,-4.6234579383964156E-4,-0.3375616444867095,-0.0492822729165976,1.4225697332140363,0.030140917350610072,0.7320493100492487,0.05117574447022819,"Team2_Win"
1.0,0.0,0.0,22.0,61.0,-0.27494254254327566,-0.27198344384234885,-2.570428965794056E-4,-4.6234579383964156E-4,-0.26475698210403725,1.2802808200791285,0.7147878811424455,-0.31447952367406223,-0.6683388727262718,0.663151161753694,"Team1_Win"
1.0,0.0,0.0,63.0,64.0,-0.27494254254327566,-0.27198344384234885,-2.570428965794056E-4,-4.6234579383964156E-4,-0.2711992614845588,-0.7789183989698683,-0.6460680469952021,-0.10738363218068643,-0.6561111156734782,-0.29013792941904426,"Team1_Win"
1.0,0.0,0.0,172.0,0.0,-0.27494254254327566,-0.27198344384234885,-2.570428965794056E-4,-4.6234579383964156E-4,-0.34380019565628755,-0.5611753383929401,-0.23815319215394218,-0.3023013110229033,-0.5383687642962792,-0.25566524835622745,"Team2_Win"
1.0,0.0,0.0,4.0,69.0,-0.27494254254327566,-0.27198344384234885,-2.570428965794056E-4,-4.6234579383964156E-4,-0.03511769326087173,-0.4568945358007508,0.45150670911581536,-0.31165086612178894,-0.43820556547089756,-0.22699489974952872,"Team1_Win"
1.0,0.0,0.0,176.0,131.0,-0.27494254254327566,-0.27198344384234885,-2.570428965794056E-4,-4.6234579383964156E-4,-0.2735710623957512,-0.8050935570763897,-1.5487463510865063,-0.2897407257521975,-0.7102053346811044,-1.0263515239982046,"Draw"
1.0,0.0,0.0,64.0,173.0,-0.27494254254327566,-0.27198344384234885,-2.570428965794056E-4,-4.6234579383964156E-4,2.0141280267929345,1.2920596852484967,1.3336695972050443,-0.24796901526442156,-0.6203084555338846,0.6597380250148014,"Team1_Win"
1.0,0.0,0.0,66.0,2.0,-0.27494254254327566,-0.27198344384234885,-2.570428965794056E-4,-4.6234579383964156E-4,-0.007608450348805231,-0.6092967738829633,-0.6046952913910175,-0.29313274894549374,-0.6483321686094687,-0.5625062411826834,"Team2_Win"
1.0,0.0,0.0,178.0,16.0,-0.27494254254327566,-0.27198344384234885,-2.570428965794056E-4,-4.6234579383964156E-4,-0.3268867849122066,-0.6301111178164239,-0.3082475301610321,0.5412519851897958,-0.3931121339409579,-0.37137058380469096,"Team1_Win"
1.0,0.0,0.0,148.0,172.0,-0.27494254254327566,-0.27198344384234885,-2.570428965794056E-4,-4.6234579383964156E-4,-0.28501636539174463,-0.7777773462295192,-1.3600045238674154,-0.07176780969563595,1.2283519753653553,1.4959565260435188,"Team1_Win"
1.0,0.0,0.0,174.0,183.0,-0.27494254254327566,-0.27198344384234885,-2.570428965794056E-4,-4.6234579383964156E-4,-0.24122643588074066,-0.7296699389795442,-1.7279143175046288,-0.32723611521226514,0.045207464344070636,0.4310578635089889,"Draw"
1.0,0.0,0.0,136.0,111.0,-0.27494254254327566,-0.27198344384234885,-2.570428965794056E-4,-4.6234579383964156E-4,-0.11095966767480714,-0.8325578260757484,-1.3466695034660667,-0.2669772924675943,-0.7928601761770513,-2.109339811248866,"Team1_Win"
1.0,0.0,0.0,142.0,149.0,-0.27494254254327566,-0.27198344384234885,-2.570428965794056E-4,-4.6234579383964156E-4,-0.2836466916502436,-0.8448643110056396,-2.278069389960276,-0.21652054747498106,-0.8140002626178788,-2.85818201176193,"Team2_Win"
1.0,0.0,0.0,144.0,141.0,-0.27494254254327566,-0.27198344384234885,-2.570428965794056E-4,-4.6234579383964156E-4,-0.17945687034719876,-0.6731604284299364,-1.8263883143145891,-0.21445734893257926,-0.8206345332936671,-2.583765817954955,"Team1_Win"
1.0,0.0,0.0,146.0,144.0,-0.27494254254327566,-0.27198344384234885,-2.570428965794056E-4,-4.6234579383964156E-4,-0.2719822961608129,-0.8220092654676463,-2.5762267691904337,-0.024131413642647627,-0.8009672537720817,-1.0222557599115336,"Team1_Win"
1.0,0.0,0.0,111.0,140.0,-0.27494254254327566,-0.27198344384234885,-2.570428965794056E-4,-4.6234579383964156E-4,0.30332384750526026,-0.7676842607746744,-0.7503547450057507,-0.3313255967140373,-0.7914116114576119,-1.7506191399912412,"Team1_Win"
1.0,0.0,0.0,60.0,11.0,-0.27494254254327566,-0.27198344384234885,-2.570428965794056E-4,-4.6234579383964156E-4,-0.1309691910661663,-0.35382499765059017,-0.3253437101627616,1.2068057664488017,-0.45152794254955725,-0.8075694590351811,"Team2_Win"
1.0,0.0,0.0,61.0,66.0,-0.27494254254327566,-0.27198344384234885,-2.570428965794056E-4,-4.6234579383964156E-4,-0.23534250602206758,-0.6652657613495849,-0.4662162333770105,-0.20478305218952458,-0.3637173597819209,0.3662082654700267,"Team1_Win"
1.0,0.0,0.0,63.0,69.0,-0.27494254254327566,-0.27198344384234885,-2.570428965794056E-4,-4.6234579383964156E-4,-0.2711992614845588,-0.7789183989698683,-0.6460680469952021,-0.31165086612178894,-0.43820556547089756,-0.22699489974952872,"Draw"
1.0,0.0,0.0,7.0,87.0,-0.27494254254327566,-0.27198344384234885,-2.570428965794056E-4,-4.6234579383964156E-4,-0.1828926517048761,1.3410544099013846,0.97464981716873,-0.32682329906606444,2.6951803728880703,0.18906646872149424,"Team1_Win"
1.0,0.0,0.0,11.0,98.0,-0.27494254254327566,-0.27198344384234885,-2.570428965794056E-4,-4.6234579383964156E-4,0.6467925923779678,0.9080237754635233,1.1456116171860224,-0.11944062409808028,-0.793598474129277,0.5948884269758392,"Draw"
1.0,0.0,0.0,116.0,72.0,-0.27494254254327566,-0.27198344384234885,-2.570428965794056E-4,-4.6234579383964156E-4,0.0330889939769653,0.08966481884856363,0.642983925135183,-0.28235772142445315,1.15879130758744,0.15698298337590283,"Team1_Win"
1.0,0.0,0.0,117.0,85.0,-0.27494254254327566,-0.27198344384234885,-2.570428965794056E-4,-4.6234579383964156E-4,0.22155922959061491,-0.6050356895962086,0.1034284842806077,-2.80883403902457E-4,6.866812224166472E-4,0.0011162072773137025,"Team1_Win"
1.0,0.0,0.0,35.0,35.0,-0.27494254254327566,-0.27198344384234885,-2.570428965794056E-4,-4.6234579383964156E-4,0.7608158108073111,-0.33949084099666166,1.1182577291832556,-0.2957933415492536,1.5413073759883253,1.1239246215042118,"Team1_Win"
1.0,0.0,0.0,9.0,43.0,-0.27494254254327566,-0.27198344384234885,-2.570428965794056E-4,-4.6234579383964156E-4,-0.26728432113082873,0.15390018520297022,1.0601307171773762,-0.3221955060795566,0.3813017865321222,0.9805728784707174,"Team1_Win"
1.0,0.0,0.0,37.0,24.0,-0.27494254254327566,-0.27198344384234885,-2.570428965794056E-4,-4.6234579383964156E-4,-0.32310507417087936,-0.19328763655581774,1.097742313181181,-2.80883403902457E-4,6.866812224166472E-4,0.0011162072773137025,"Team1_Win"
1.0,0.0,0.0,29.0,36.0,-0.27494254254327566,-0.27198344384234885,-2.570428965794056E-4,-4.6234579383964156E-4,-0.3310350712772587,-0.12604856704345885,1.1148384931829098,-0.27979043229516387,0.495531671394633,1.1546428521542462,"Draw"
1.0,0.0,0.0,25.0,30.0,-0.27494254254327566,-0.27198344384234885,-2.570428965794056E-4,-4.6234579383964156E-4,-0.3180544507964986,-0.7065990980641653,1.087484605180143,-0.2783166881167051,-0.519336767483883,0.5300388289368776,"Draw"
1.0,0.0,0.0,40.0,5.0,-0.27494254254327566,-0.27198344384234885,-2.570428965794056E-4,-4.6234579383964156E-4,-0.31091011380999467,3.4289268867679144,1.1592885611874062,-0.2065142992009128,1.723309937102846,0.9805728784707174,"Team2_Win"
1.0,0.0,0.0,27.0,48.0,-0.27494254254327566,-0.27198344384234885,-2.570428965794056E-4,-4.6234579383964156E-4,-3.624589816158834E-4,4.190829200967229E-4,0.0010816793477914782,-0.2579010233577116,-0.14262980890884422,0.8645262293483648,"Team2_Win"
1.0,0.0,0.0,45.0,21.0,-0.27494254254327566,-0.27198344384234885,-2.570428965794056E-4,-4.6234579383964156E-4,-0.3454820641611804,1.6619415240542041,0.5404068451248073,-2.80883403902457E-4,6.866812224166472E-4,0.0011162072773137025,"Team1_Win"
1.0,0.0,0.0,10.0,26.0,-0.27494254254327566,-0.27198344384234885,-2.570428965794056E-4,-4.6234579383964156E-4,-0.31447160575810623,-0.12630718540059488,0.5780184411286114,-0.3377962977292149,1.5389422278029508,0.4890811880701652,"Team1_Win"
1.0,0.0,0.0,46.0,61.0,-0.27494254254327566,-0.27198344384234885,-2.570428965794056E-4,-4.6234579383964156E-4,-3.624589816158834E-4,4.190829200967229E-4,0.0010816793477914782,-0.31447952367406223,-0.6683388727262718,0.663151161753694,"Team1_Win"
1.0,0.0,0.0,33.0,44.0,-0.27494254254327566,-0.27198344384234885,-2.570428965794056E-4,-4.6234579383964156E-4,-0.3441519740312002,4.466042011697901,1.0703884251784141,-0.31539850756031246,-0.7480318692975871,0.7996766313094033,"Draw"
1.0,0.0,0.0,26.0,53.0,-0.27494254254327566,-0.27198344384234885,-2.570428965794056E-4,-4.6234579383964156E-4,-0.2739381739828189,-0.5717525592976828,0.6874339931396788,0.15727944443471814,1.2602325388137896,1.2877551849710627,"Team2_Win"
1.0,0.0,0.0,168.0,50.0,-0.27494254254327566,-0.27198344384234885,-2.570428965794056E-4,-4.6234579383964156E-4,-0.2833096794538045,1.440039270156709,0.8139457251524754,-0.27945823214736254,-0.5268858408306081,0.41057904307563237,"Team2_Win"
1.0,0.0,0.0,20.0,57.0,-0.27494254254327566,-0.27198344384234885,-2.570428965794056E-4,-4.6234579383964156E-4,-0.3375616444867095,-0.0492822729165976,1.4225697332140363,0.2335785812301892,-0.3628484122786358,-0.9014307193547311,"Draw"
1.0,0.0,0.0,55.0,8.0,-0.27494254254327566,-0.27198344384234885,-2.570428965794056E-4,-4.6234579383964156E-4,-0.26189953626358575,0.5657507454345226,0.3489296291054396,-0.27707268990980893,2.445411005743491,1.2877551849710627,"Team2_Win"
1.0,0.0,0.0,31.0,55.0,-0.27494254254327566,-0.27198344384234885,-2.570428965794056E-4,-4.6234579383964156E-4,-0.30616395645225075,-0.02504769255194153,0.9370382211649259,-0.03264161440642779,-0.2213442664678059,1.0693144336819282,"Team1_Win"
1.0,0.0,0.0,0.0,33.0,-0.27494254254327566,-0.27198344384234885,-2.570428965794056E-4,-4.6234579383964156E-4,0.28984952710992956,1.1614228462198593,1.5969507692316744,-2.80883403902457E-4,6.866812224166472E-4,0.0011162072773137025,"Team1_Win"
1.0,0.0,0.0,24.0,56.0,-0.27494254254327566,-0.27198344384234885,-2.570428965794056E-4,-4.6234579383964156E-4,-3.624589816158834E-4,4.190829200967229E-4,0.0010816793477914782,-2.80883403902457E-4,6.866812224166472E-4,0.0011162072773137025,"Team1_Win"
1.0,0.0,0.0,58.0,32.0,-0.27494254254327566,-0.27198344384234885,-2.570428965794056E-4,-4.6234579383964156E-4,-0.31307469109713826,1.8567364716116022,0.7353032971445208,-0.3296453963430999,0.727025967430533,0.7655452639204755,"Team1_Win"
1.0,0.0,0.0,22.0,12.0,-0.27494254254327566,-0.27198344384234885,-2.570428965794056E-4,-4.6234579383964156E-4,-0.26475698210403725,1.2802808200791285,0.7147878811424455,0.030140917350610072,0.7320493100492487,0.05117574447022819,"Team2_Win"
1.0,0.0,0.0,17.0,189.0,-0.27494254254327566,-0.27198344384234885,-2.570428965794056E-4,-4.6234579383964156E-4,0.10899401010815012,0.955228306933127,0.1916447730895309,-2.80883403902457E-4,6.866812224166472E-4,0.0011162072773137025,"Team1_Win"
1.0,0.0,0.0,16.0,27.0,-0.27494254254327566,-0.27198344384234885,-2.570428965794056E-4,-4.6234579383964156E-4,-0.26593607038787054,0.24862936619342754,-0.4470685117750738,-0.3147690980726104,-0.6478841220024493,0.08189397512026267,"Draw"
1.0,0.0,0.0,62.0,64.0,-0.27494254254327566,-0.27198344384234885,-2.570428965794056E-4,-4.6234579383964156E-4,-0.30409843917251,-0.6608485580339134,-0.5814444865886655,-0.10738363218068643,-0.6561111156734782,-0.29013792941904426,"Team1_Win"
1.0,0.0,0.0,67.0,19.0,-0.27494254254327566,-0.27198344384234885,-2.570428965794056E-4,-4.6234579383964156E-4,-0.218528287334329,-0.3771314040572734,0.3489296291054396,-0.01541479678587074,-0.4437328547016447,0.4686023676368087,"Team1_Win"
1.0,0.0,0.0,3.0,68.0,-0.27494254254327566,-0.27198344384234885,-2.570428965794056E-4,-4.6234579383964156E-4,-0.33712888904152516,0.030503700276745697,0.4138951131120112,2.10039584578024,1.3107548958453288,1.3491916462711318,"Team1_Win"
1.0,0.0,0.0,184.0,180.0,-0.27494254254327566,-0.27198344384234885,-2.570428965794056E-4,-4.6234579383964156E-4,-0.2603555889922415,-0.6329132297549123,0.642983925135183,-0.22821849665139385,-0.7173712940431791,-1.7069309897334142,"Team1_Win"
1.0,0.0,0.0,178.0,171.0,-0.27494254254327566,-0.27198344384234885,-2.570428965794056E-4,-4.6234579383964156E-4,-0.3268867849122066,-0.6301111178164239,-0.3082475301610321,-0.2734308389244177,-0.7656309086830749,-1.3396774766285569,"Team1_Win"
1.0,0.0,0.0,60.0,1.0,-0.27494254254327566,-0.27198344384234885,-2.570428965794056E-4,-4.6234579383964156E-4,-0.1309691910661663,-0.35382499765059017,-0.3253437101627616,-0.22214344118426999,-0.6527633475481444,-0.4474835330819987,"Team1_Win"
1.0,0.0,0.0,18.0,67.0,-0.27494254254327566,-0.27198344384234885,-2.570428965794056E-4,-4.6234579383964156E-4,1.1486509331851715,-0.46466503849637014,-0.8269456314134975,0.01298801911497613,-0.5966172793784505,-0.5857155710071541,"Draw"
1.0,0.0,0.0,123.0,136.0,-0.27494254254327566,-0.27198344384234885,-2.570428965794056E-4,-4.6234579383964156E-4,-0.3008131314652215,-0.7225265805432937,-1.0461186590356664,-0.33412412351561555,-0.5483435921144516,-0.2198273125978537,"Team1_Win"
1.0,0.0,0.0,182.0,182.0,-0.27494254254327566,-0.27198344384234885,-2.570428965794056E-4,-4.6234579383964156E-4,-0.31297855170157446,-0.5512319704717943,-0.27405517015757375,-0.26161376220719473,-0.7930335454961989,-1.5280826246154355,"Team1_Win"
1.0,0.0,0.0,179.0,16.0,-0.27494254254327566,-0.27198344384234885,-2.570428965794056E-4,-4.6234579383964156E-4,-0.08969779990851326,1.2099166577150726,1.4806967452199158,0.5412519851897958,-0.3931121339409579,-0.37137058380469096,"Draw"
1.0,0.0,0.0,188.0,186.0,-0.27494254254327566,-0.27198344384234885,-2.570428965794056E-4,-4.6234579383964156E-4,-0.3148592470714788,0.5270977300429756,1.4567620932174947,-0.3312145612486732,-0.6674538115146902,0.11704928353085825,"Team2_Win"
1.0,0.0,0.0,86.0,10.0,-0.27494254254327566,-0.27198344384234885,-2.570428965794056E-4,-4.6234579383964156E-4,-0.3393229210097691,0.1694159689256867,-0.3383368069640759,-0.16798987683648547,1.3599046352783848,0.9908122886873953,"Team2_Win"
1.0,0.0,0.0,100.0,6.0,-0.27494254254327566,-0.27198344384234885,-2.570428965794056E-4,-4.6234579383964156E-4,-0.2936624017565273,1.1405753793326723,0.13933046228423926,0.24959967158936955,-0.592342713414869,0.12114504761752908,"Draw"
1.0,0.0,0.0,101.0,7.0,-0.27494254254327566,-0.27198344384234885,-2.570428965794056E-4,-4.6234579383964156E-4,-0.3367290603877923,2.6721187828666846,0.17147128068749004,0.6886457390058401,0.9255039319386379,1.1614691256320315,"Team2_Win"
1.0,0.0,0.0,12.0,15.0,-0.27494254254327566,-0.27198344384234885,-2.570428965794056E-4,-4.6234579383964156E-4,-0.1348256415072685,-0.0165984570091084,-0.21045738055114097,0.0550074241024103,0.10455576322672554,0.6597380250148014,"Team2_Win"
1.0,0.0,0.0,172.0,182.0,-0.27494254254327566,-0.27198344384234885,-2.570428965794056E-4,-4.6234579383964156E-4,-0.34380019565628755,-0.5611753383929401,-0.23815319215394218,-0.26161376220719473,-0.7930335454961989,-1.5280826246154355,"Draw"
1.0,0.0,0.0,48.0,49.0,-0.27494254254327566,-0.27198344384234885,-2.570428965794056E-4,-4.6234579383964156E-4,-3.624589816158834E-4,4.190829200967229E-4,0.0010816793477914782,-0.25512281095366074,0.16899436434293516,1.0761407071597135,"Team2_Win"
1.0,0.0,0.0,178.0,172.0,-0.27494254254327566,-0.27198344384234885,-2.570428965794056E-4,-4.6234579383964156E-4,-0.3268867849122066,-0.6301111178164239,-0.3082475301610321,-0.07176780969563595,1.2283519753653553,1.4959565260435188,"Team1_Win"
1.0,0.0,0.0,148.0,16.0,-0.27494254254327566,-0.27198344384234885,-2.570428965794056E-4,-4.6234579383964156E-4,-0.28501636539174463,-0.7777773462295192,-1.3600045238674154,0.5412519851897958,-0.3931121339409579,-0.37137058380469096,"Team1_Win"
1.0,0.0,0.0,3.0,173.0,-0.27494254254327566,-0.27198344384234885,-2.570428965794056E-4,-4.6234579383964156E-4,-0.33712888904152516,0.030503700276745697,0.4138951131120112,-0.24796901526442156,-0.6203084555338846,0.6597380250148014,"Team1_Win"
1.0,0.0,0.0,123.0,0.0,-0.27494254254327566,-0.27198344384234885,-2.570428965794056E-4,-4.6234579383964156E-4,-0.3008131314652215,-0.7225265805432937,-1.0461186590356664,-0.3023013110229033,-0.5383687642962792,-0.25566524835622745,"Team2_Win"
1.0,0.0,0.0,64.0,180.0,-0.27494254254327566,-0.27198344384234885,-2.570428965794056E-4,-4.6234579383964156E-4,2.0141280267929345,1.2920596852484967,1.3336695972050443,-0.22821849665139385,-0.7173712940431791,-1.7069309897334142,"Team1_Win"
1.0,0.0,0.0,117.0,75.0,-0.27494254254327566,-0.27198344384234885,-2.570428965794056E-4,-4.6234579383964156E-4,0.22936014497480953,-0.6059790394304172,0.15779433668610693,-0.29840643230676195,0.883446027719378,0.6051278371925178,"Team1_Win"
1.0,0.0,0.0,70.0,106.0,-0.27494254254327566,-0.27198344384234885,-2.570428965794056E-4,-4.6234579383964156E-4,0.32381582334857584,-0.7993151532128637,-0.5281044049832704,-0.2986986612910115,-0.5247254929327289,-0.29559894820127264,"Team1_Win"
1.0,0.0,0.0,74.0,94.0,-0.27494254254327566,-0.27198344384234885,-2.570428965794056E-4,-4.6234579383964156E-4,-3.624589816158834E-4,4.190829200967229E-4,0.0010816793477914782,10.338161002250136,-0.6717382850675653,-0.8157609872085236,"Team1_Win"
1.0,0.0,0.0,102.0,82.0,-0.27494254254327566,-0.27198344384234885,-2.570428965794056E-4,-4.6234579383964156E-4,-0.29527955074588025,-0.6936050669314691,0.1625812670865909,0.2054522271973112,-0.6574716177134748,-0.5416861070754379,"Draw"
1.0,0.0,0.0,71.0,110.0,-0.27494254254327566,-0.27198344384234885,-2.570428965794056E-4,-4.6234579383964156E-4,-0.3269942572138161,-0.061076108156312585,-0.38791572896909055,1.5942387962525608,-0.7423360977839079,-0.5894700214199362,"Draw"
1.0,0.0,0.0,11.0,99.0,-0.27494254254327566,-0.27198344384234885,-2.570428965794056E-4,-4.6234579383964156E-4,0.6466683110231144,0.9713113113876419,1.162707797187752,-2.80883403902457E-4,6.866812224166472E-4,0.0011162072773137025,"Team1_Win"
1.0,0.0,0.0,89.0,101.0,-0.27494254254327566,-0.27198344384234885,-2.570428965794056E-4,-4.6234579383964156E-4,-3.624589816158834E-4,4.190829200967229E-4,0.0010816793477914782,-0.32894716010467523,0.020260460798443243,-0.3314368839596458,"Team2_Win"
1.0,0.0,0.0,85.0,103.0,-0.27494254254327566,-0.27198344384234885,-2.570428965794056E-4,-4.6234579383964156E-4,9.992727174602464,-0.6841808532665224,-0.8351517978143275,0.35517783004465336,-0.7872368592969525,-0.509261308055957,"Team1_Win"
